,HIVincidence,HIVprevalence,%msm12month,drugdep,unemployment_rate,household_income
2290,3.5,106.3,1.6789578273349526,2.6,8.2,112790
2291,0.0,86.2,0.957483489377503,2.44,8.3,39170
2292,0.0,77.5,1.0894853316688418,2.16,7.5,18077
2293,41.0,1299.4,3.9434690098900163,4.29,14.9,580297
2294,0.0,204.1,4.685159122894629,2.47,13.1,21183
2295,0.0,0.0,1.1041480155177559,2.44,6.9,6848
2296,0.0,106.9,0.8111626664886338,2.47,9.1,59122
2297,0.0,49.5,1.8341941464706664,2.44,5.6,14414
2298,0.0,87.8,1.6264184780928232,2.58,7.5,29748
2299,0.0,120.8,0.5657708628005658,2.44,8.3,2476
2300,0.0,69.5,1.5704658658072075,2.69,8.0,17265
2301,0.0,56.0,0.6381427008630121,2.44,7.9,16802
2302,0.0,311.3,1.1651716068642746,2.44,6.5,15058
2303,0.0,57.0,1.1316773760429655,2.53,7.3,22412
2304,0.0,54.5,1.1673629884492505,2.53,7.0,17029
2305,0.0,58.0,1.972866806390482,2.58,7.1,83644
2306,0.0,146.3,1.3687026304057066,2.47,8.2,19362
2307,2.6,48.8,2.0618118135861203,2.58,6.5,151489
2308,0.0,62.8,1.308971911644396,2.69,7.8,10895
2309,7.5,192.9,1.324758606341708,2.48,8.3,168278
2310,0.0,88.5,2.6039705170280305,2.92,8.2,19167
2311,3.5,100.2,3.1716059655635918,3.09,9.3,68428
2312,0.0,148.7,2.945109625252682,2.92,7.5,34833
2313,9.8,346.1,4.7103665709848945,3.8,10.6,237650
2314,0.0,63.6,2.005724800654263,3.04,6.6,49491
2315,0.0,254.2,1.3429308122045551,2.69,12.6,9752
2316,15.0,284.8,1.3296937015390282,2.75,10.3,63609
2317,0.0,624.1,1.264933239634575,2.75,20.7,3456
2318,4.9,204.7,0.8510263671445131,2.69,10.2,73669
2319,39.7,763.1,0.5512489233419465,2.75,10.5,5777
2320,0.0,636.5,0.613575354723252,2.75,16.3,8434
2321,12.4,228.1,1.5219754620282653,2.75,7.9,65054
2322,13.8,272.5,1.4690023026028156,2.75,11.2,67423
2323,0.0,402.1,0.7054673721340388,2.75,8.9,6135
2324,24.8,527.6,1.598151747405479,2.75,8.9,145991
2325,0.0,195.9,1.6748325167483251,2.69,13.0,20647
2326,22.3,282.0,1.7629281396910679,2.79,15.8,12237
2327,13.0,233.1,1.13094186251988,2.79,11.1,17837
2328,31.0,534.5,1.0884962349958995,2.66,18.4,12768
2329,22.1,483.6,1.2692917928746574,2.75,14.0,14678
2330,26.4,465.4,1.0177064372000661,2.66,17.1,26267
2331,19.7,527.3,0.5522793222877469,2.66,14.4,11703
2332,6.4,226.1,1.0891873768059988,2.75,9.6,51450
2333,21.7,468.2,1.6317016317016315,2.69,10.7,9043
2334,25.4,483.1,0.7047134935304991,2.79,14.8,9402
2335,23.5,622.3,0.9879091713358891,2.66,13.2,51794
2336,15.1,408.2,1.201228323699422,2.66,12.1,23309
2337,15.2,304.0,1.4564210576704444,2.69,8.4,176955
2338,17.2,401.7,1.7024609423306813,2.69,13.5,26760
2339,53.1,761.2,1.195317313616759,2.75,12.6,7463
2340,14.6,303.8,1.3188932155159503,2.66,10.0,115764
2341,0.0,378.8,2.43003684891943,2.75,11.2,8749
2342,15.1,315.0,0.9753013952228292,2.79,11.4,24061
2343,8.3,186.7,2.301825115772269,2.79,12.0,29104
2344,8.9,289.3,0.6991281460766574,2.69,11.7,25312
2345,45.8,687.1,1.6310679611650485,2.79,17.8,6471
2346,12.4,305.8,1.7336825347917628,2.79,8.6,105081
2347,0.0,271.8,0.5438192846684794,2.69,16.5,4058
2348,0.0,603.7,2.005963675792898,2.66,16.6,11782
2349,0.0,449.5,0.5529027393817542,2.66,15.0,9645
2350,0.0,325.6,1.2004287245444802,2.69,10.5,14230
2351,10.8,129.4,0.7751668520578421,2.69,12.0,30319
2352,14.8,599.3,0.608174857989627,2.75,13.3,33836
2353,0.0,125.1,0.9779019558039117,2.69,10.9,44091
2354,34.6,808.4,1.638722403459525,2.79,10.4,144647
2355,0.0,242.8,1.386369525783882,2.69,10.3,7113
2356,6.1,264.1,1.2173476868464714,2.69,10.3,108383
2357,26.1,736.9,0.878908796912083,2.66,13.9,40024
2358,21.2,211.9,0.6980126030053321,2.69,14.0,11739
2359,43.4,846.7,1.176753121998079,2.66,11.9,11788
2360,7.7,232.2,1.9970840123010574,2.79,10.4,87905
2361,0.0,0.0,0.5774783445620789,2.32,1.4,1098
2362,0.0,0.0,1.284764207980653,2.08,3.4,7460
2363,0.0,0.0,0.5639097744360901,2.36,15.4,1088
2364,0.0,0.0,0.5373134328358209,2.32,1.3,2499
2365,0.0,0.0,1.2838589981447124,2.08,3.8,12318
2366,0.0,0.0,0.6131834440470108,2.08,2.5,15794
2367,0.0,0.0,0.5271481286241434,2.32,3.8,2065
2368,0.0,0.0,0.49261083743842365,2.12,14.6,543
2369,0.0,0.0,2.6184865147944487,2.36,3.6,4080
2370,0.0,0.0,0.5524861878453038,2.12,1.4,676
2371,0.0,0.0,0.9962640099626401,2.32,6.6,3196
2372,0.0,0.0,0.5706134094151213,2.08,3.6,1453
2373,0.0,0.0,0.5525846702317291,2.32,7.8,5185
2374,0.0,0.0,0.5510726234993112,2.08,3.7,11666
2375,0.0,0.0,0.5154639175257731,2.12,27.9,1212
2376,0.0,0.0,2.0796197266785503,2.36,5.1,3680
2377,0.0,0.0,0.5434062292909212,2.32,3.2,8524
2378,0.0,0.0,0.5412719891745602,2.08,4.9,2564
2379,0.0,0.0,0.5319148936170213,2.08,4.9,1837
2380,0.0,0.0,0.5777007510109763,2.12,23.1,1676
2381,0.0,0.0,0.5185825410544511,2.32,1.0,1285
2382,0.0,0.0,0.5653266331658292,2.08,1.4,1589
2383,0.0,0.0,0.5657708628005658,2.36,3.1,3161
2384,0.0,0.0,0.5241090146750524,2.08,2.1,949
2385,0.0,0.0,1.182608695652174,2.08,3.9,3125
2386,0.0,0.0,0.5491153142159854,2.12,3.6,1989
2387,0.0,0.0,0.5822416302765648,2.12,3.2,877
2388,0.0,0.0,1.7316017316017316,2.08,3.1,2087
2389,0.0,0.0,0.5865102639296188,2.12,2.9,1464
2390,0.0,0.0,0.5249343832020997,2.32,1.8,1026
2391,0.0,0.0,0.5660377358490566,2.36,0.8,504
2392,0.0,0.0,0.5571474052849411,2.12,2.5,7140
2393,0.0,0.0,1.0368251698248123,2.32,3.1,2932
2394,0.0,0.0,0.591715976331361,2.12,2.5,541
2395,0.0,0.0,0.5366726296958855,2.36,15.2,1058
2396,0.0,0.0,0.5376344086021506,2.32,0.7,887
2397,0.0,0.0,0.5208333333333333,2.12,2.4,437
2398,0.0,0.0,0.5511022044088176,2.08,2.1,2311
2399,0.0,0.0,0.5417118093174431,2.08,4.0,4722
2400,0.0,0.0,1.7886683209263854,2.36,4.3,10483
2401,0.0,0.0,1.2575514733078534,2.22,1.7,17650
2402,0.0,0.0,0.5763688760806917,2.12,8.7,1446
2403,0.0,0.0,0.6773101112723754,2.22,2.2,2191
2404,0.0,0.0,0.5040322580645161,2.08,5.4,1028
2405,0.0,0.0,0.5617977528089888,2.08,1.7,1738
2406,0.0,0.0,0.6989515726410384,2.36,3.2,10244
2407,0.0,0.0,0.5594405594405595,2.12,13.0,697
2408,0.0,0.0,0.5656108597285068,2.32,3.3,1004
2409,0.0,0.0,1.3517297162767545,2.22,4.7,68906
2410,0.0,0.0,0.5385252692626347,2.08,5.9,2707
2411,0.0,0.0,1.6722233798708064,2.36,5.3,41155
2412,0.0,0.0,1.5833333333333335,2.36,3.5,1343
2413,0.0,0.0,0.5592841163310962,2.12,0.6,1048
2414,0.0,0.0,1.0917030567685588,2.08,8.3,3602
2415,0.0,0.0,0.5133470225872689,2.32,3.7,1072
2416,0.0,0.0,0.5647438483259379,2.08,1.1,2623
2417,0.0,0.0,0.5141388174807198,2.12,2.1,1223
2418,0.0,0.0,0.49019607843137253,2.12,2.5,611
2419,0.0,0.0,0.9279086366880799,2.12,28.7,2745
2420,0.0,0.0,0.5599626691553896,2.12,4.0,2595
2421,0.0,0.0,0.6999681832643971,2.22,2.2,3494
2422,0.0,0.0,1.345291479820628,2.32,3.3,5861
2423,0.0,0.0,0.5296100144439095,2.12,5.2,2376
2424,0.0,0.0,0.5446029844243546,2.32,3.2,8840
2425,0.0,0.0,0.5841121495327103,2.12,29.6,792
2426,9.3,141.1,1.4273033907331794,2.41,8.4,30393
2427,0.0,120.6,3.6337032069259845,2.38,8.5,16608
2428,0.0,93.9,0.5469604625722769,2.29,14.5,6837
2429,46.3,439.5,0.5530776092774309,2.36,12.5,4480
2430,0.0,108.6,0.8368472267272137,2.41,9.0,48674
2431,0.0,118.8,0.9162871394491434,2.36,11.2,37823
2432,0.0,59.0,0.7946329707549012,2.41,11.5,15902
2433,0.0,161.2,2.067777139574957,2.38,12.7,5405
2434,0.0,125.7,1.3866616356947459,2.29,11.3,11096
2435,0.0,128.8,1.2053069485046097,2.16,9.2,24090
2436,30.0,173.8,1.2505947121593148,2.38,8.3,14520
2437,0.0,54.1,1.3846401545644824,2.29,15.3,5943
2438,0.0,47.4,0.5526208858187729,2.41,9.7,12696
2439,0.0,105.0,0.5570117955439057,2.36,6.7,3174
2440,0.0,86.7,1.1051772734015723,2.41,13.1,14788
2441,0.0,102.3,1.0589462702138759,2.38,10.9,21131
2442,0.0,116.0,1.1697027804410354,2.29,7.2,5572
2443,0.0,76.8,0.8360826140009943,2.36,9.8,23923
2444,28.7,606.7,4.54957373967913,2.58,8.2,259557
2445,0.0,120.7,0.5602868668758404,2.29,10.7,5045
2446,0.0,210.3,0.556947925368978,2.36,10.7,6998
2447,0.0,144.6,1.2480671526397173,2.38,8.4,18469
2448,0.0,95.6,1.0313802940531052,2.29,8.4,15088
2449,0.0,264.7,2.1223985163816197,2.29,9.8,14681
2450,0.0,59.0,0.6820877817319099,2.36,10.3,7326
2451,0.0,58.9,0.9126804323904459,2.38,11.3,16126
2452,0.0,181.0,1.0336510853336396,2.29,11.3,19255
2453,0.0,157.2,1.4149659863945578,2.38,11.0,11327
2454,0.0,87.0,0.7040627885503232,2.41,11.7,8888
2455,0.0,86.3,1.2451302421510961,2.16,10.1,28489
2456,0.0,70.0,0.5471956224350205,2.36,9.6,5331
2457,0.0,96.5,1.5202481324538029,2.41,11.5,24401
2458,15.0,296.6,1.5760702368838297,2.36,8.9,135974
2459,0.0,0.0,0.5401234567901234,2.16,15.7,2819
2460,0.0,176.2,0.6655994607801837,2.29,20.0,8712
2461,0.0,132.1,0.9412955465587045,2.29,16.5,9889
2462,0.0,74.4,0.6988120195667366,2.16,10.1,23414
2463,0.0,597.2,0.959723096286973,2.29,11.5,6995
2464,0.0,94.1,0.5480271024312475,2.29,11.0,10916
2465,0.0,112.8,0.546131568059578,2.29,12.7,13317
2466,0.0,96.9,1.2510008006405124,2.38,10.1,8812
2467,0.0,0.0,1.1089987325728772,2.38,8.3,3311
2468,0.0,78.1,1.7347670250896057,2.38,11.1,7360
2469,0.0,129.5,1.6428880242109816,2.36,15.2,4552
2470,0.0,102.9,1.8782679323823543,2.41,10.8,19979
2471,0.0,191.4,0.5457702803274621,2.16,10.2,7110
2472,10.2,190.6,1.5331635924019564,2.41,6.9,180558
2473,0.0,666.1,0.5438637975880822,2.29,13.9,2150
2474,0.0,370.4,1.6010733452593917,2.29,14.6,9833
2475,0.0,88.8,1.1020571733903286,2.38,11.4,15932
2476,0.0,89.4,2.4848891873740766,2.38,10.2,4768
2477,0.0,91.5,1.8904507998061075,2.38,8.1,13702
2478,0.0,111.8,0.9451396589049051,2.41,10.6,19912
2479,0.0,118.4,1.172718856084765,2.36,10.1,20187
2480,0.0,72.8,1.2004925097475887,2.29,14.2,9796
2481,0.0,52.5,1.6992981159955671,2.36,9.9,8640
2482,20.8,266.1,1.3329494745933497,2.29,10.3,36253
2483,0.0,99.2,0.8623113693879464,2.36,8.1,11282
2484,0.0,133.0,1.0544187293360736,2.38,10.9,11724
2485,6.9,158.4,2.37220066707508,2.38,8.9,32112
2486,0.0,98.2,1.8647007805724198,2.36,18.1,4677
2487,0.0,75.1,0.8550512445095169,2.41,13.7,17497
2488,11.1,172.3,0.7984572721767124,2.38,9.9,64818
2489,0.0,0.0,0.5702647657841141,2.38,10.8,2444
2490,0.0,113.2,0.704944830404577,2.41,9.3,7342
2491,0.0,100.1,0.7075675209250151,2.29,12.9,12496
2492,0.0,80.1,0.5443987418340189,2.36,10.0,8719
2493,0.0,119.8,2.0689655172413794,2.38,12.2,3247
2494,0.0,0.0,0.5397448478900884,2.36,4.1,2252
2495,0.0,76.1,0.6953028430160693,2.36,12.2,6619
2496,9.4,139.9,2.0768208113255002,2.36,9.8,29423
2497,0.0,44.2,0.5458515283842794,2.36,12.2,12307
2498,0.0,69.9,0.6991995370816858,2.41,10.3,22070
2499,8.9,163.1,2.2987551867219915,2.38,9.1,24435
2500,7.8,178.5,2.5658899629929572,2.38,8.2,98454
2501,0.0,38.5,0.5530973451327433,2.41,14.4,8294
2502,0.0,47.9,1.5642252484357748,2.36,10.2,5635
2503,0.0,77.4,1.4344915524386357,2.41,9.0,36253
2504,36.2,749.7,3.512617006923266,2.63,11.3,345475
2505,0.0,111.7,2.560091025458683,2.36,7.5,7387
2506,0.0,70.7,0.5523771947129611,2.38,13.0,5245
2507,4.4,89.6,1.1907565003868277,2.16,9.3,66279
2508,4.8,123.3,1.9782862756389625,2.38,6.9,61408
2509,0.0,159.5,1.7782282213110976,2.29,12.1,21486
2510,0.0,222.6,1.2413793103448276,2.38,9.9,2928
2511,0.0,96.6,1.0415200562983813,2.16,11.4,7579
2512,0.0,0.0,0.8501742160278747,2.41,10.2,7241
2513,0.0,0.0,0.5491990846681922,2.36,9.3,2089
2514,0.0,92.5,1.1544991511035654,2.36,8.4,15440
2515,11.0,171.0,2.08655979239044,2.16,6.3,52330
2516,0.0,95.0,0.5477308294209703,2.38,14.7,6018
2517,0.0,54.9,0.5505542742355479,2.29,12.9,13654
2518,0.0,98.5,0.8544400366188587,2.36,11.4,9827
2519,0.0,80.0,1.6794558500786028,2.38,4.9,68119
2520,0.0,125.2,2.1231073074391045,2.38,7.3,43817
2521,48.4,756.6,0.8168470393603088,2.08,5.5,16610
2522,0.0,79.3,0.5407421219466716,2.3,4.3,5412
2523,9.8,195.9,1.1839296111794009,2.21,9.4,30840
2524,0.0,141.8,0.6974997317308723,1.97,6.5,9550
2525,0.0,0.0,0.6853396901072706,2.3,3.3,3336
2526,0.0,0.0,0.7342143906020557,2.39,3.1,665
2527,18.0,128.7,1.2503141492837397,2.41,7.7,15161
2528,0.0,224.6,1.5456540406449766,2.19,7.1,10786
2529,0.0,0.0,0.5555555555555556,2.39,6.0,2400
2530,0.0,101.5,9.46044921875,2.41,5.9,8569
2531,0.0,219.30000000000004,1.375724996463432,2.23,9.0,25314
2532,0.0,0.0,0.5135730007336757,2.3,2.7,1806
2533,25.4,580.7,1.5157209069272204,1.97,7.3,8933
2534,13.2,235.4,1.1340696412069229,2.24,9.4,106743
2535,23.9,371.6,3.371977785071208,2.41,8.0,613290
2536,0.0,134.6,0.5404077622205846,2.23,8.2,4086
2537,0.0,1492.5,0.4608294930875576,2.3,1.0,256
2538,32.8,124.8,0.5509641873278237,2.24,9.3,6961
2539,24.5,351.8,0.7318037974683544,2.08,8.4,33766
2540,9.3,254.0,2.35598970319985,2.16,5.9,109817
2541,12.6,192.5,1.1900414310720446,2.24,7.7,72191
2542,0.0,0.0,0.5408328826392644,2.08,4.3,4071
2543,0.0,0.0,0.6211180124223602,2.39,3.9,635
2544,0.0,193.2,0.5522827687776142,1.97,17.6,2346
2545,0.0,143.7,1.6405084866131667,2.3,4.4,13329
2546,0.0,170.3,0.700280112044818,2.24,7.2,6243
2547,0.0,146.3,0.9900990099009901,2.23,6.2,16774
2548,14.8,234.5,7.589160348216793,2.23,7.2,12059
2549,0.0,83.2,0.5448241703813769,2.41,8.8,7873
2550,0.0,78.5,0.6944444444444444,2.3,6.3,5220
2551,23.4,244.3,1.0424865348704415,1.97,10.5,119695
2552,0.0,174.7,0.5460750853242321,2.08,10.9,4410
2553,0.0,0.0,0.8558558558558558,2.39,2.3,2324
2554,0.0,160.6,0.6321112515802781,2.08,10.0,11757
2555,0.0,82.7,0.5330490405117271,2.39,3.9,2501
2556,19.2,124.9,2.3972602739726026,2.19,7.3,12551
2557,21.5,279.4,1.1653428093645484,2.08,6.8,17527
2558,0.0,234.3,6.711214410226613,2.39,5.6,2367
2559,0.0,68.0,0.6954793840039741,2.3,6.1,4163
2560,0.0,0.0,0.5571030640668524,2.39,10.6,1000
2561,0.0,0.0,0.5568814638027049,2.3,3.7,1541
2562,0.0,84.8,1.8066847335140017,2.3,7.1,3505
2563,10.0,212.1,3.8262990696619017,2.12,5.5,296878
2564,0.0,0.0,0.570884871550904,2.39,5.0,1127
2565,0.0,137.7,0.5519188807598511,2.19,5.4,7702
2566,0.0,134.7,2.126277811184606,2.41,6.1,43063
2567,0.0,71.1,2.4432474028472493,2.3,6.5,5096
2568,0.0,634.1,2.241793434747798,2.3,4.0,821
2569,0.0,80.3,1.0563629918468629,2.15,8.6,14615
2570,9.7,408.7,0.9186254091044331,2.24,10.3,20910
2571,0.0,0.0,0.5424954792043399,2.3,6.3,706
2572,0.0,0.0,0.5639097744360901,2.3,7.4,1611
2573,0.0,0.0,0.5681818181818182,2.3,6.8,1418
2574,0.0,124.3,1.3605442176870748,2.39,10.5,2208
2575,0.0,0.0,0.49566294919454773,2.08,9.9,868
2576,0.0,147.6,0.5686433793663688,2.39,6.2,2299
2577,39.0,798.4,4.865892952691604,2.1200000000000006,8.5,868717
2578,0.0,113.2,0.5495393567156942,2.3,9.1,4363
2579,0.0,82.9,2.5100712736287574,2.39,5.8,6210
2580,0.0,0.0,0.5617977528089888,2.08,14.8,1926
2581,12.9,181.3,2.4393655181492084,2.12,6.2,250472
2582,0.0,69.0,0.5467136435427045,2.41,6.3,6921
2583,0.0,0.0,0.5752636625119847,2.39,11.8,928
2584,0.0,58.3,0.5508843142939983,2.41,10.9,3635
2585,0.0,0.0,0.5767844268204758,2.39,4.5,1277
2586,0.0,183.3,2.415254237288136,1.97,10.9,3920
2587,0.0,64.9,0.5501664977558998,2.3,4.1,6970
2588,17.0,158.7,1.4776122436535843,2.3,5.3,50214
2589,0.0,0.0,0.6045949214026602,2.41,10.3,799
2590,9.1,175.1,2.1695953997767985,2.12,7.6,51814
2591,17.9,303.8,1.0198378925298335,2.08,9.0,257600
2592,0.0,37.0,1.190557180760596,2.15,5.0,14696
2593,0.0,372.2,0.8256737809627667,2.24,8.2,5496
2594,0.0,230.0,1.4571691306500671,2.15,8.3,11795
2595,0.0,103.1,0.5537216483867533,2.23,2.8,9748
2596,0.0,0.0,0.5813953488372093,2.3,6.1,1619
2597,0.0,104.4,0.5502063273727648,2.39,6.5,2400
2598,0.0,0.0,0.4750593824228029,2.3,9.7,519
2599,10.5,234.8,1.6075858858757983,2.19,5.6,198316
2600,0.0,172.1,0.5613676958407757,2.08,6.0,4228
2601,0.0,370.7,0.8841732979664014,2.24,5.2,7351
2602,57.9,565.7,1.970812024448048,2.41,7.6,4854
2603,0.0,67.0,3.68376787216148,2.3,3.4,5483
2604,20.4,340.5,2.4240638066643334,2.16,8.1,111953
2605,0.0,698.0,0.5458201666187876,2.39,2.2,1607
2606,0.0,71.2,1.2326334482398413,2.41,6.5,10606
2607,0.0,0.0,0.6198347107438017,2.3,2.6,470
2608,0.0,109.3,0.7150518412584912,2.41,6.7,2978
2609,0.0,102.7,1.2136257067990623,2.41,7.8,6397
2610,0.0,116.5,0.5469970975664211,2.39,5.1,8403
2611,11.5,167.2,1.009255278224073,2.15,9.1,46747
2612,36.0,455.6,1.6070491017417305,2.08,6.5,45511
2613,0.0,400.3,0.5534417156693185,2.24,6.7,9001
2614,4.8,116.4,1.576652130157665,2.41,6.9,47768
2615,0.0,76.8,0.549777117384844,2.39,8.3,11644
2616,0.0,0.0,0.5902192242833052,2.39,11.7,1176
2617,0.0,143.8,0.5649717514124294,2.24,5.9,3084
2618,0.0,0.0,0.5678884873515746,2.39,2.4,1988
2619,0.0,0.0,1.126573889993373,2.3,11.7,1706
2620,0.0,130.4,1.347040056717476,2.21,6.5,20746
2621,34.6,645.6,3.619461136295176,2.19,8.2,1462002
2622,0.0,176.4,1.6501511588847835,2.08,8.5,23544
2623,0.0,0.0,0.5575598556903902,2.39,2.4,1817
2624,0.0,319.1,0.544535200311163,2.3,6.1,2297
2625,6.8,173.0,2.293315922631192,2.23,7.0,58749
2626,0.0,0.0,0.5860805860805861,2.39,3.0,1410
2627,0.0,160.6,1.6635922661747626,2.08,9.1,29820
2628,12.9,177.4,1.0770926978203714,1.93,10.4,221150
2629,0.0,127.4,0.5488983378430614,2.24,10.2,13108
2630,0.0,47.3,0.5453223460979156,2.39,6.8,8122
2631,0.0,108.4,1.3415737111848056,2.15,6.6,21104
2632,0.0,138.0,0.5462348809988294,2.08,8.3,13243
2633,25.7,728.5,0.5469915464942815,2.21,9.0,7911
2634,38.5,375.8,0.7253689920524788,2.3,7.0,11192
2635,0.0,0.0,0.7217321571772253,2.08,7.4,1022
2636,8.0,130.0,1.6200433267401337,2.12,11.9,30697
2637,0.0,101.8,0.5465838509316769,2.39,6.3,8390
2638,0.0,379.9,0.6814310051107325,2.3,7.1,625
2639,0.0,134.1,1.0329562223315296,2.3,5.5,2959
2640,0.0,124.2,0.547945205479452,2.41,5.1,5216
2641,0.0,156.9,1.9967867798944228,2.21,13.2,12511
2642,0.0,0.0,0.5482456140350876,2.08,5.5,1051
2643,22.9,566.8,1.3066707372920165,2.21,10.2,92771
2644,0.0,124.0,0.5644402634054563,1.97,12.0,1773
2645,0.0,76.1,0.8702365078251105,1.97,7.0,13488
2646,10.0,165.3,2.552329995300242,2.15,7.7,53255
2647,34.3,223.2,1.2885204541358803,2.3,5.6,5641
2648,0.0,246.4,0.5530078230374966,2.41,5.2,4460
2649,12.0,192.5,1.7751154099802153,2.12,9.3,35177
2650,0.0,108.3,3.7320424734540913,2.41,4.2,13119
2651,0.0,0.0,0.4975124378109453,1.97,0.0,131
2652,0.0,0.0,0.5633802816901409,2.3,1.4,374
2653,0.0,118.3,0.549392498679345,2.41,7.8,20353
2654,0.0,0.0,1.5898251192368837,2.3,9.1,2064
2655,0.0,0.0,0.6369426751592357,2.39,4.8,127
2656,0.0,259.7,0.5471956224350205,2.41,15.4,1157
2657,0.0,104.0,0.5509641873278237,1.97,11.0,11059
2658,0.0,0.0,0.5181347150259068,2.3,6.9,1528
2659,0.0,141.0,0.8265379708215455,2.08,7.6,18965
2660,0.0,140.7,0.5458744488767584,2.39,8.8,4784
2661,0.0,87.3,0.6989173632999863,2.24,8.8,7409
2662,0.0,200.6,0.5571030640668524,2.41,7.2,1860
2663,0.0,91.2,0.5434782608695652,2.41,6.6,7751
2664,0.0,147.2,1.516602809706258,2.23,5.9,5967
2665,0.0,160.8,2.6180458158017768,2.24,6.5,6170
2666,15.3,421.5,1.530500692369361,2.19,11.8,25088
2667,0.0,132.8,0.5492730210016155,2.24,7.3,8183
2668,0.0,0.0,0.5537974683544303,2.39,3.9,1173
2669,0.0,133.9,0.9318578916715201,1.97,6.2,3738
2670,0.0,130.1,0.7734949078251901,2.23,6.2,8651
2671,0.0,0.0,0.0,2.3,16.2,33
2672,17.5,181.2,1.167051548752791,2.39,6.4,106885
2673,0.0,0.0,0.6944444444444444,2.39,7.7,2158
2674,0.0,86.0,2.030625832223702,2.3,4.7,3055
2675,10.9,201.9,1.1180241549886072,2.24,6.9,85893
2676,0.0,0.0,0.641025641025641,1.97,11.1,251
2677,0.0,289.6,0.5535607420706165,2.24,6.2,3839
2678,0.0,204.2,0.5397448478900884,2.08,6.2,4439
2679,0.0,0.0,0.6948465547191662,2.3,2.5,1563
2680,0.0,0.0,15.166163141993957,2.3,6.9,1678
2681,30.0,220.1,0.5537264292128106,2.16,6.9,13143
2682,0.0,160.8,0.5505420284919689,2.41,12.5,16091
2683,0.0,158.5,2.1600803750837243,2.41,7.2,15221
2684,0.0,0.0,0.5270092226613966,2.3,6.7,886
2685,8.6,137.5,1.4599557830581393,2.3,3.9,51609
2686,0.0,207.8,1.1772774031317865,2.24,9.2,9279
2687,0.0,0.0,0.5217391304347827,2.24,3.4,1798
2688,0.0,0.0,0.5506141465480728,2.3,8.0,2690
2689,0.0,86.8,0.5537547271745002,2.3,6.0,8090
2690,9.2,166.9,1.8816113087705053,2.19,6.7,168279
2691,0.0,101.0,1.8323586744639377,2.39,3.8,6836
2692,0.0,143.2,0.5551996583386718,2.08,13.1,4967
2693,0.0,0.0,0.6147540983606558,2.39,9.6,462
2694,0.0,186.3,0.9819054969556642,2.21,8.5,23708
2695,15.3,219.8,0.5521616541353384,2.12,10.8,17660
2696,0.0,66.9,0.856942987058412,2.21,13.3,4823
2697,0.0,147.6,1.256055984209582,2.3,8.3,5449
2698,13.2,199.4,1.3748972453699972,1.97,7.4,125458
2699,0.0,0.0,1.211120286264795,2.39,6.5,3770
2700,0.0,0.0,1.7569546120058566,2.39,9.9,643
2701,13.0,173.3,0.9136486575631639,2.21,8.7,31373
2702,0.0,134.1,1.3812695924764888,2.15,8.3,10413
2703,0.0,127.1,0.5456405592815733,2.08,5.0,8979
2704,0.0,84.3,2.148371936891574,2.15,7.0,42887
2705,0.0,77.7,0.5538631957906397,2.39,4.5,3278
2706,0.0,107.5,0.5523255813953488,2.3,3.4,4546
2707,20.0,421.6,1.6371567872722605,2.21,11.7,17195
2708,25.9,256.1,0.8998226950354611,2.39,5.9,43002
2709,0.0,108.2,0.5662514156285391,2.08,9.6,2646
2710,0.0,104.1,0.5545286506469501,2.08,8.3,4188
2711,13.0,112.5,1.3011906909615731,2.39,4.4,48942
2712,0.0,0.0,0.5430566330488751,2.3,1.8,1200
2713,0.0,0.0,0.5702066999287242,2.41,11.8,1208
2714,0.0,160.7,0.5502645502645503,2.08,9.0,5144
2715,0.0,755.3,0.544435548438751,2.3,6.3,3705
2716,0.0,0.0,7.280669821623589,1.97,7.7,2771
2717,0.0,0.0,0.5763688760806917,2.39,3.2,348
2718,0.0,174.6,1.7777039375311512,2.24,11.4,6002
2719,6.8,110.1,1.9590158020059165,2.12,6.8,27733
2720,0.0,90.9,0.5483028720626633,2.3,3.5,3739
2721,22.7,340.2,0.8668421530362168,2.08,6.0,17794
2722,0.0,99.7,0.547879942829919,2.21,12.5,3965
2723,0.0,139.7,0.5542590431738623,2.21,16.6,3117
2724,34.8,169.4,0.547318141108568,2.21,12.5,9285
2725,0.0,106.9,1.1991341991341993,1.97,6.0,22621
2726,0.0,0.0,0.5671077504725899,2.24,5.3,2098
2727,0.0,0.0,0.5212858384013901,2.3,2.9,1028
2728,0.0,70.2,1.3810146823666232,2.3,3.3,5894
2729,0.0,0.0,0.5599999999999999,2.3,4.7,1360
2730,0.0,189.4,0.5553135888501742,2.21,6.3,9564
2731,0.0,0.0,0.5597014925373134,2.39,6.9,1007
2732,11.0,216.9,1.5811651394555548,2.08,7.7,79089
2733,0.0,0.0,1.2392755004766445,2.15,2.2,3265
2734,0.0,66.5,0.5480868665977249,1.97,12.8,16073
2735,0.0,154.6,0.5477308294209703,2.3,4.4,3469
2736,0.0,0.0,0.628930817610063,2.3,0.3,475
2737,0.0,0.0,0.5836575875486382,2.3,6.7,588
2738,0.0,0.0,0.5517241379310345,2.3,2.0,1458
2739,0.0,81.4,0.5424377791959157,2.39,7.1,2664
2740,17.3,310.3,3.4624411326101314,2.15,7.9,667362
2741,11.7,200.9,1.494861413889754,2.3,6.5,49482
2742,0.0,0.0,0.5602240896358543,2.3,2.6,407
